Age,Working class,Education,Marital status,Occupation,Relationship,Race,Sex,Hours per week,Country,Salary
23, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,40, United-States, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,24, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,20, United-States, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,35, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,50, United-States, <=50K
24, Private, HS-grad, Divorced, Protective-serv, Own-child, White, Female,40, United-States, <=50K
25, ?, Bachelors, Married-civ-spouse, ?, Husband, White, Male,60, United-States, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,40, United-States, >50K
21, Private, 10th, Never-married, Prof-specialty, Unmarried, Black, Female,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
19, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,25, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,12, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,40, United-States, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, White, Female,20, United-States, <=50K
20, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Female,45, United-States, <=50K
19, Private, 11th, Never-married, Farming-fishing, Own-child, White, Male,24, United-States, <=50K
23, Local-gov, HS-grad, Never-married, Transport-moving, Own-child, White, Male,40, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,60, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,45, United-States, <=50K
18, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,30, United-States, <=50K
23, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,50, United-States, <=50K
22, ?, Bachelors, Never-married, ?, Not-in-family, White, Male,25, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,40, United-States, <=50K
18, Private, HS-grad, Never-married, Priv-house-serv, Other-relative, White, Female,10, United-States, <=50K
18, Private, 11th, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,20, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,35, United-States, <=50K
24, ?, Bachelors, Never-married, ?, Not-in-family, White, Male,50, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,48, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,30, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,40, United-States, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,35, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, White, Female,15, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,30, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,45, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,40, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
19, ?, HS-grad, Never-married, ?, Not-in-family, White, Female,16, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,30, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,36, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,30, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,60, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,50, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
21, Local-gov, 12th, Never-married, Handlers-cleaners, Unmarried, Black, Female,20, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,25, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,25, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Other-relative, White, Female,40, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,40, United-States, <=50K
22, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,40, United-States, <=50K
18, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,35, United-States, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, White, Female,30, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,40, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,60, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,20, United-States, <=50K
21, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,40, United-States, <=50K
24, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,65, United-States, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, Black, Male,40, United-States, <=50K
23, Local-gov, HS-grad, Never-married, Other-service, Own-child, Black, Male,32, United-States, <=50K
23, Self-emp-not-inc, 10th, Never-married, Craft-repair, Not-in-family, White, Male,60, United-States, <=50K
19, Private, 11th, Never-married, Craft-repair, Other-relative, White, Male,25, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,40, United-States, >50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,16, United-States, <=50K
22, ?, 12th, Never-married, ?, Not-in-family, White, Male,48, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,55, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
24, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,56, United-States, <=50K
18, Private, 10th, Never-married, Sales, Own-child, White, Female,20, United-States, <=50K
22, ?, HS-grad, Married-civ-spouse, ?, Own-child, White, Female,20, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
18, Local-gov, 11th, Never-married, Protective-serv, Own-child, White, Male,10, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Female,50, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,15, United-States, <=50K
20, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,40, United-States, <=50K
24, Private, Masters, Never-married, Tech-support, Not-in-family, White, Male,50, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,30, United-States, <=50K
23, Private, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,40, United-States, <=50K
25, State-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,24, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,40, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,48, United-States, <=50K
19, Private, 12th, Never-married, Other-service, Own-child, White, Female,20, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
25, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, United-States, >50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
23, State-gov, HS-grad, Never-married, Protective-serv, Own-child, White, Male,40, United-States, <=50K
25, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
23, Private, 12th, Never-married, Transport-moving, Not-in-family, White, Male,46, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,20, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,40, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,50, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,40, United-States, <=50K
23, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,30, United-States, <=50K
18, Private, 12th, Never-married, Sales, Own-child, Black, Female,15, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,80, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,40, United-States, <=50K
25, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,16, United-States, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,40, United-States, <=50K
24, ?, 9th, Never-married, ?, Own-child, White, Male,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,10, United-States, <=50K
21, ?, 10th, Never-married, ?, Own-child, Black, Male,40, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,28, United-States, <=50K
25, Private, 9th, Never-married, Transport-moving, Other-relative, White, Male,40, United-States, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,40, United-States, <=50K
20, ?, 11th, Never-married, ?, Own-child, Black, Female,20, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,35, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,25, United-States, <=50K
25, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,37, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,20, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,32, United-States, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,40, United-States, <=50K
21, Private, 11th, Never-married, Farming-fishing, Unmarried, White, Male,40, United-States, <=50K
20, Private, 12th, Never-married, Machine-op-inspct, Own-child, White, Male,40, United-States, <=50K
25, ?, Bachelors, Never-married, ?, Own-child, White, Female,30, United-States, <=50K
